营业日	门店名称	区域	桌台号	订单号	商品编码	商品名称	套餐子菜	单价	数量	单位	惠前金额	单商品优惠	惠后金额	商品中类	商品大类
2017-12-25	五村牛肉粉(遵义中华路店)			101171225091903206820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225093051820820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225093137135820739	SKU0022	爱心粉买单		5	1	份	5	0	5	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225093356129820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225093356129820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225093756493820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225094038452820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225094038452820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225094303222820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225095633107820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225095651311820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225100225306820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225100225306820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225100225306820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225100412505820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225100412505820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			1001171225101039724009412	SKU0002	红烧牛肉粉/面		8	2	份	16	0	16	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			1001171225101039724009412	SKU0002	红烧牛肉粉/面		8	2	份	16	0	16	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225100449260820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225102515535820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225102515535820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225102820991820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225102820991820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225102820991820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225103155448820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225103323827820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225104339955820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225110140235820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225110140235820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225111035393820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225111857814820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225111922457820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225111922457820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225111922457820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225111922457820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225111922457820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225113330189820739	SKU0009	五村特色牛肉蒸笼		18	1	份	18	0	18	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225113406330820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225114118823820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225114118823820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225114704947820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225120332721820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225120332721820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225121219091820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225121452899820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225121452899820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225121519229820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225121822100820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225121841152820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225121918979820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225121918979820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225122548386820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225124335553820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225124335553820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225124803577820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225124917884820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225125944592820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			302171225131821000001	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			302171225131821000001			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225130911775820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225130911775820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225132749498820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225133016921820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225133016921820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225133418155820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225134239891820739	SKU0004	加杂		4	1	份	4	0	4	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225134319382820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225134414711820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225134525942820739	SKU0023	纸巾		1	1	包	1	0	1	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			302171225135334000002	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225134623601820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225135515593820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225135750295820739	SKU0002	红烧牛肉粉/面		8	2	份	16	0	16	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225135750295820739			红烧牛肉粉/面	0	2	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225141153690820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225141543499820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225141543499820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225141645539820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225141720996820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225142056998820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225143329683820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225143410161820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			302171225145107000003	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225144158415820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145731665820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0018	干米皮		0	-1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0002	红烧牛肉粉/面		8	-1	份	-8	0	-8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0018	干米皮		0	-1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0002	红烧牛肉粉/面		8	-1	份	-8	0	-8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225145753957820739	SKU0022	爱心粉买单		5	1	份	5	0	5	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225151354324820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225151354324820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225152209443820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225153224789820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225153224789820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225160133606820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225164207503820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225165733089820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225165733089820739	SKU0004	加杂		4	1	份	4	0	4	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225171706295820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225171706295820739	SKU0004	加杂		4	1	份	4	0	4	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225171724700820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225171724700820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225173651126820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225175249613820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225175249613820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225180132202820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225181856496820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225183105192820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225183947172820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225184130277820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225184151601820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225184200400820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225184225722820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225184241280820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225184241280820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225184403477820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225184403477820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225184403477820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-25	五村牛肉粉(遵义中华路店)			101171225185022919820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225185844590820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225185844590820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225185844590820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225185844590820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225190013219820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225190013219820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225190041255820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225190041255820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225190115849820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225190115849820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-25	五村牛肉粉(遵义中华路店)			101171225190129942820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
